item_id,raw_name,drop_down_index,option_index,button_text,option_text,option_value,additional_options
835692,'Two Times' McCoy | TACP Cavalry,0,0,Applied Patches,All,,[]
886999,PP-Bizon | Space Cat (Factory New),3,0,Stickers,All,,[]
886999,PP-Bizon | Space Cat (Factory New),3,1,Stickers,With stickers,non_empty,[]
886999,PP-Bizon | Space Cat (Factory New),3,2,Stickers,With stickers (100%),non_empty_wearless,[]
886999,PP-Bizon | Space Cat (Factory New),3,3,Stickers,No stickers,empty,[]
886999,PP-Bizon | Space Cat (Factory New),3,4,Stickers,Quad Combo,squad_combos,[]
886999,PP-Bizon | Space Cat (Factory New),3,5,Stickers,Quad Combo (100%),squad_combos_wearless,[]
886999,PP-Bizon | Space Cat (Factory New),3,6,Stickers,Customize,custom,[]
886999,PP-Bizon | Space Cat (Factory New),4,0,Default,Default,default,[]
886999,PP-Bizon | Space Cat (Factory New),4,1,Default,Latest,created.desc,[]
886999,PP-Bizon | Space Cat (Factory New),4,2,Default,Hot,heat.desc,[]
886999,PP-Bizon | Space Cat (Factory New),4,3,Default,Price,price.asc,[]
886999,PP-Bizon | Space Cat (Factory New),4,4,Default,Price,price.desc,[]
886999,PP-Bizon | Space Cat (Factory New),4,5,Default,Float,paintwear.asc,[]
886999,PP-Bizon | Space Cat (Factory New),4,6,Default,Float,paintwear.desc,[]
886999,PP-Bizon | Space Cat (Factory New),4,7,Default,Sticker,sticker.desc,[]
886999,PP-Bizon | Space Cat (Factory New),4,8,Default,Time cost,seller.asc,[]
36245,PP-Bizon | Forest Leaves (Battle-Scarred),0,0,Float Range,All,,[]
36245,PP-Bizon | Forest Leaves (Battle-Scarred),0,1,Float Range,0.45-0.50,0.45-0.50,[]
36245,PP-Bizon | Forest Leaves (Battle-Scarred),0,2,Float Range,0.50-0.63,0.50-0.63,[]
36245,PP-Bizon | Forest Leaves (Battle-Scarred),0,3,Float Range,0.63-0.76,0.63-0.76,[]
36245,PP-Bizon | Forest Leaves (Battle-Scarred),0,4,Float Range,0.76-0.80,0.76-0.80,[]
36245,PP-Bizon | Forest Leaves (Battle-Scarred),0,5,Float Range,Customize,,[]
36245,PP-Bizon | Forest Leaves (Battle-Scarred),2,0,Name Tag,All,,[]
36245,PP-Bizon | Forest Leaves (Battle-Scarred),2,1,Name Tag,Renamed,1,[]
36245,PP-Bizon | Forest Leaves (Battle-Scarred),2,2,Name Tag,None,0,[]
36245,PP-Bizon | Forest Leaves (Battle-Scarred),3,0,Stickers,All,,[]
36245,PP-Bizon | Forest Leaves (Battle-Scarred),3,1,Stickers,With stickers,non_empty,[]
36245,PP-Bizon | Forest Leaves (Battle-Scarred),3,2,Stickers,With stickers (100%),non_empty_wearless,[]
36245,PP-Bizon | Forest Leaves (Battle-Scarred),3,3,Stickers,No stickers,empty,[]
36245,PP-Bizon | Forest Leaves (Battle-Scarred),3,4,Stickers,Quad Combo,squad_combos,[]
36245,PP-Bizon | Forest Leaves (Battle-Scarred),3,5,Stickers,Quad Combo (100%),squad_combos_wearless,[]
36245,PP-Bizon | Forest Leaves (Battle-Scarred),3,6,Stickers,Customize,custom,[]
36245,PP-Bizon | Forest Leaves (Battle-Scarred),4,0,Default,Default,default,[]
36245,PP-Bizon | Forest Leaves (Battle-Scarred),4,1,Default,Latest,created.desc,[]
36245,PP-Bizon | Forest Leaves (Battle-Scarred),4,2,Default,Hot,heat.desc,[]
36245,PP-Bizon | Forest Leaves (Battle-Scarred),4,3,Default,Price,price.asc,[]
36245,PP-Bizon | Forest Leaves (Battle-Scarred),4,4,Default,Price,price.desc,[]
36245,PP-Bizon | Forest Leaves (Battle-Scarred),4,5,Default,Float,paintwear.asc,[]
36245,PP-Bizon | Forest Leaves (Battle-Scarred),4,6,Default,Float,paintwear.desc,[]
36245,PP-Bizon | Forest Leaves (Battle-Scarred),4,7,Default,Sticker,sticker.desc,[]
36245,PP-Bizon | Forest Leaves (Battle-Scarred),4,8,Default,Time cost,seller.asc,[]
781601,PP-Bizon | Runic (Factory New),0,0,Float Range,All,,[]
781601,PP-Bizon | Runic (Factory New),0,1,Float Range,0.00-0.01,0.00-0.01,[]
781601,PP-Bizon | Runic (Factory New),0,2,Float Range,0.01-0.02,0.01-0.02,[]
781601,PP-Bizon | Runic (Factory New),0,3,Float Range,0.02-0.03,0.02-0.03,[]
781601,PP-Bizon | Runic (Factory New),0,4,Float Range,0.03-0.04,0.03-0.04,[]
781601,PP-Bizon | Runic (Factory New),0,5,Float Range,0.04-0.07,0.04-0.07,[]
781601,PP-Bizon | Runic (Factory New),0,6,Float Range,Customize,,[]
781601,PP-Bizon | Runic (Factory New),2,0,Name Tag,All,,[]
781601,PP-Bizon | Runic (Factory New),2,1,Name Tag,Renamed,1,[]
781601,PP-Bizon | Runic (Factory New),2,2,Name Tag,None,0,[]
781601,PP-Bizon | Runic (Factory New),3,0,Stickers,All,,[]
781601,PP-Bizon | Runic (Factory New),3,1,Stickers,With stickers,non_empty,[]
781601,PP-Bizon | Runic (Factory New),3,2,Stickers,With stickers (100%),non_empty_wearless,[]
781601,PP-Bizon | Runic (Factory New),3,3,Stickers,No stickers,empty,[]
781601,PP-Bizon | Runic (Factory New),3,4,Stickers,Quad Combo,squad_combos,[]
781601,PP-Bizon | Runic (Factory New),3,5,Stickers,Quad Combo (100%),squad_combos_wearless,[]
781601,PP-Bizon | Runic (Factory New),3,6,Stickers,Customize,custom,[]
781601,PP-Bizon | Runic (Factory New),4,0,Default,Default,default,[]
781601,PP-Bizon | Runic (Factory New),4,1,Default,Latest,created.desc,[]
781601,PP-Bizon | Runic (Factory New),4,2,Default,Hot,heat.desc,[]
781601,PP-Bizon | Runic (Factory New),4,3,Default,Price,price.asc,[]
781601,PP-Bizon | Runic (Factory New),4,4,Default,Price,price.desc,[]
781601,PP-Bizon | Runic (Factory New),4,5,Default,Float,paintwear.asc,[]
781601,PP-Bizon | Runic (Factory New),4,6,Default,Float,paintwear.desc,[]
781601,PP-Bizon | Runic (Factory New),4,7,Default,Sticker,sticker.desc,[]
781601,PP-Bizon | Runic (Factory New),4,8,Default,Time cost,seller.asc,[]
36313,PP-Bizon | Urban Dashed (Minimal Wear),0,0,Float Range,All,,[]
36313,PP-Bizon | Urban Dashed (Minimal Wear),0,1,Float Range,0.07-0.08,0.07-0.08,[]
36313,PP-Bizon | Urban Dashed (Minimal Wear),0,2,Float Range,0.08-0.09,0.08-0.09,[]
36313,PP-Bizon | Urban Dashed (Minimal Wear),0,3,Float Range,0.09-0.10,0.09-0.10,[]
36313,PP-Bizon | Urban Dashed (Minimal Wear),0,4,Float Range,0.10-0.11,0.10-0.11,[]
36313,PP-Bizon | Urban Dashed (Minimal Wear),0,5,Float Range,0.11-0.15,0.11-0.15,[]
36313,PP-Bizon | Urban Dashed (Minimal Wear),0,6,Float Range,Customize,,[]
36313,PP-Bizon | Urban Dashed (Minimal Wear),2,0,Name Tag,All,,[]
36313,PP-Bizon | Urban Dashed (Minimal Wear),2,1,Name Tag,Renamed,1,[]
36313,PP-Bizon | Urban Dashed (Minimal Wear),2,2,Name Tag,None,0,[]
36313,PP-Bizon | Urban Dashed (Minimal Wear),3,0,Stickers,All,,[]
36313,PP-Bizon | Urban Dashed (Minimal Wear),3,1,Stickers,With stickers,non_empty,[]
36313,PP-Bizon | Urban Dashed (Minimal Wear),3,2,Stickers,With stickers (100%),non_empty_wearless,[]
36313,PP-Bizon | Urban Dashed (Minimal Wear),3,3,Stickers,No stickers,empty,[]
36313,PP-Bizon | Urban Dashed (Minimal Wear),3,4,Stickers,Quad Combo,squad_combos,[]
36313,PP-Bizon | Urban Dashed (Minimal Wear),3,5,Stickers,Quad Combo (100%),squad_combos_wearless,[]
36313,PP-Bizon | Urban Dashed (Minimal Wear),3,6,Stickers,Customize,custom,[]
36313,PP-Bizon | Urban Dashed (Minimal Wear),4,0,Default,Default,default,[]
36313,PP-Bizon | Urban Dashed (Minimal Wear),4,1,Default,Latest,created.desc,[]
36313,PP-Bizon | Urban Dashed (Minimal Wear),4,2,Default,Hot,heat.desc,[]
36313,PP-Bizon | Urban Dashed (Minimal Wear),4,3,Default,Price,price.asc,[]
36313,PP-Bizon | Urban Dashed (Minimal Wear),4,4,Default,Price,price.desc,[]
36313,PP-Bizon | Urban Dashed (Minimal Wear),4,5,Default,Float,paintwear.asc,[]
36313,PP-Bizon | Urban Dashed (Minimal Wear),4,6,Default,Float,paintwear.desc,[]
36313,PP-Bizon | Urban Dashed (Minimal Wear),4,7,Default,Sticker,sticker.desc,[]
36313,PP-Bizon | Urban Dashed (Minimal Wear),4,8,Default,Time cost,seller.asc,[]
36307,PP-Bizon | Sand Dashed (Field-Tested),0,0,Float Range,All,,[]
36307,PP-Bizon | Sand Dashed (Field-Tested),0,1,Float Range,0.15-0.18,0.15-0.18,[]
36307,PP-Bizon | Sand Dashed (Field-Tested),0,2,Float Range,0.18-0.21,0.18-0.21,[]
36307,PP-Bizon | Sand Dashed (Field-Tested),0,3,Float Range,0.21-0.24,0.21-0.24,[]
36307,PP-Bizon | Sand Dashed (Field-Tested),0,4,Float Range,0.24-0.27,0.24-0.27,[]
36307,PP-Bizon | Sand Dashed (Field-Tested),0,5,Float Range,0.27-0.38,0.27-0.38,[]
36307,PP-Bizon | Sand Dashed (Field-Tested),0,6,Float Range,Customize,,[]
36307,PP-Bizon | Sand Dashed (Field-Tested),2,0,Name Tag,All,,[]
36307,PP-Bizon | Sand Dashed (Field-Tested),2,1,Name Tag,Renamed,1,[]
36307,PP-Bizon | Sand Dashed (Field-Tested),2,2,Name Tag,None,0,[]
36307,PP-Bizon | Sand Dashed (Field-Tested),3,0,Stickers,All,,[]
36307,PP-Bizon | Sand Dashed (Field-Tested),3,1,Stickers,With stickers,non_empty,[]
36307,PP-Bizon | Sand Dashed (Field-Tested),3,2,Stickers,With stickers (100%),non_empty_wearless,[]
36307,PP-Bizon | Sand Dashed (Field-Tested),3,3,Stickers,No stickers,empty,[]
36307,PP-Bizon | Sand Dashed (Field-Tested),3,4,Stickers,Quad Combo,squad_combos,[]
36307,PP-Bizon | Sand Dashed (Field-Tested),3,5,Stickers,Quad Combo (100%),squad_combos_wearless,[]
36307,PP-Bizon | Sand Dashed (Field-Tested),3,6,Stickers,Customize,custom,[]
36307,PP-Bizon | Sand Dashed (Field-Tested),4,0,Default,Default,default,[]
36307,PP-Bizon | Sand Dashed (Field-Tested),4,1,Default,Latest,created.desc,[]
36307,PP-Bizon | Sand Dashed (Field-Tested),4,2,Default,Hot,heat.desc,[]
36307,PP-Bizon | Sand Dashed (Field-Tested),4,3,Default,Price,price.asc,[]
36307,PP-Bizon | Sand Dashed (Field-Tested),4,4,Default,Price,price.desc,[]
36307,PP-Bizon | Sand Dashed (Field-Tested),4,5,Default,Float,paintwear.asc,[]
36307,PP-Bizon | Sand Dashed (Field-Tested),4,6,Default,Float,paintwear.desc,[]
36307,PP-Bizon | Sand Dashed (Field-Tested),4,7,Default,Sticker,sticker.desc,[]
36307,PP-Bizon | Sand Dashed (Field-Tested),4,8,Default,Time cost,seller.asc,[]
36320,Pallet of Presents,0,0,Default,Default,default,[]
36320,Pallet of Presents,0,1,Default,Latest,created.desc,[]
36320,Pallet of Presents,0,2,Default,Price,price.asc,[]
36320,Pallet of Presents,0,3,Default,Price,price.desc,[]
36320,Pallet of Presents,0,4,Default,Time cost,seller.asc,[]
900527,R8 Revolver | Crazy 8 (Minimal Wear),0,0,Float Range,All,,[]
900527,R8 Revolver | Crazy 8 (Minimal Wear),0,1,Float Range,0.07-0.08,0.07-0.08,[]
900527,R8 Revolver | Crazy 8 (Minimal Wear),0,2,Float Range,0.08-0.09,0.08-0.09,[]
900527,R8 Revolver | Crazy 8 (Minimal Wear),0,3,Float Range,0.09-0.10,0.09-0.10,[]
900527,R8 Revolver | Crazy 8 (Minimal Wear),0,4,Float Range,0.10-0.11,0.10-0.11,[]
900527,R8 Revolver | Crazy 8 (Minimal Wear),0,5,Float Range,0.11-0.15,0.11-0.15,[]
900527,R8 Revolver | Crazy 8 (Minimal Wear),0,6,Float Range,Customize,,[]
900527,R8 Revolver | Crazy 8 (Minimal Wear),2,0,Name Tag,All,,[]
900527,R8 Revolver | Crazy 8 (Minimal Wear),2,1,Name Tag,Renamed,1,[]
900527,R8 Revolver | Crazy 8 (Minimal Wear),2,2,Name Tag,None,0,[]
900527,R8 Revolver | Crazy 8 (Minimal Wear),3,0,Stickers,All,,[]
900527,R8 Revolver | Crazy 8 (Minimal Wear),3,1,Stickers,With stickers,non_empty,[]
900527,R8 Revolver | Crazy 8 (Minimal Wear),3,2,Stickers,With stickers (100%),non_empty_wearless,[]
900527,R8 Revolver | Crazy 8 (Minimal Wear),3,3,Stickers,No stickers,empty,[]
900527,R8 Revolver | Crazy 8 (Minimal Wear),3,4,Stickers,Quad Combo,squad_combos,[]
900527,R8 Revolver | Crazy 8 (Minimal Wear),3,5,Stickers,Quad Combo (100%),squad_combos_wearless,[]
900527,R8 Revolver | Crazy 8 (Minimal Wear),3,6,Stickers,Customize,custom,[]
900527,R8 Revolver | Crazy 8 (Minimal Wear),4,0,Default,Default,default,[]
900527,R8 Revolver | Crazy 8 (Minimal Wear),4,1,Default,Latest,created.desc,[]
900527,R8 Revolver | Crazy 8 (Minimal Wear),4,2,Default,Hot,heat.desc,[]
900527,R8 Revolver | Crazy 8 (Minimal Wear),4,3,Default,Price,price.asc,[]
900527,R8 Revolver | Crazy 8 (Minimal Wear),4,4,Default,Price,price.desc,[]
900527,R8 Revolver | Crazy 8 (Minimal Wear),4,5,Default,Float,paintwear.asc,[]
900527,R8 Revolver | Crazy 8 (Minimal Wear),4,6,Default,Float,paintwear.desc,[]
900527,R8 Revolver | Crazy 8 (Minimal Wear),4,7,Default,Sticker,sticker.desc,[]
900527,R8 Revolver | Crazy 8 (Minimal Wear),4,8,Default,Time cost,seller.asc,[]
871764,Primeiro Tenente | Brazilian 1st Battalion,0,0,Applied Patches,All,,[]
871764,Primeiro Tenente | Brazilian 1st Battalion,0,1,Applied Patches,Patched,non_empty,[]
871764,Primeiro Tenente | Brazilian 1st Battalion,0,2,Applied Patches,No Patch,empty,[]
871764,Primeiro Tenente | Brazilian 1st Battalion,0,3,Applied Patches,Customize,custom,[]
871764,Primeiro Tenente | Brazilian 1st Battalion,1,0,Default,Default,default,[]
871764,Primeiro Tenente | Brazilian 1st Battalion,1,1,Default,Latest,created.desc,[]
871764,Primeiro Tenente | Brazilian 1st Battalion,1,2,Default,Price,price.asc,[]
871764,Primeiro Tenente | Brazilian 1st Battalion,1,3,Default,Price,price.desc,[]
871764,Primeiro Tenente | Brazilian 1st Battalion,1,4,Default,Time cost,seller.asc,[]
871645,R8 Revolver | Blaze (Minimal Wear),0,0,Float Range,All,,[]
871645,R8 Revolver | Blaze (Minimal Wear),0,1,Float Range,0.07-0.08,0.07-0.08,[]
871645,R8 Revolver | Blaze (Minimal Wear),0,2,Float Range,Customize,,[]
871645,R8 Revolver | Blaze (Minimal Wear),2,0,Name Tag,All,,[]
871645,R8 Revolver | Blaze (Minimal Wear),2,1,Name Tag,Renamed,1,[]
871645,R8 Revolver | Blaze (Minimal Wear),2,2,Name Tag,None,0,[]
871645,R8 Revolver | Blaze (Minimal Wear),3,0,Stickers,All,,[]
871645,R8 Revolver | Blaze (Minimal Wear),3,1,Stickers,With stickers,non_empty,[]
871645,R8 Revolver | Blaze (Minimal Wear),3,2,Stickers,With stickers (100%),non_empty_wearless,[]
871645,R8 Revolver | Blaze (Minimal Wear),3,3,Stickers,No stickers,empty,[]
871645,R8 Revolver | Blaze (Minimal Wear),3,4,Stickers,Quad Combo,squad_combos,[]
871645,R8 Revolver | Blaze (Minimal Wear),3,5,Stickers,Quad Combo (100%),squad_combos_wearless,[]
871645,R8 Revolver | Blaze (Minimal Wear),3,6,Stickers,Customize,custom,[]
871645,R8 Revolver | Blaze (Minimal Wear),4,0,Default,Default,default,[]
871645,R8 Revolver | Blaze (Minimal Wear),4,1,Default,Latest,created.desc,[]
871645,R8 Revolver | Blaze (Minimal Wear),4,2,Default,Hot,heat.desc,[]
871645,R8 Revolver | Blaze (Minimal Wear),4,3,Default,Price,price.asc,[]
871645,R8 Revolver | Blaze (Minimal Wear),4,4,Default,Price,price.desc,[]
871645,R8 Revolver | Blaze (Minimal Wear),4,5,Default,Float,paintwear.asc,[]
871645,R8 Revolver | Blaze (Minimal Wear),4,6,Default,Float,paintwear.desc,[]
871645,R8 Revolver | Blaze (Minimal Wear),4,7,Default,Sticker,sticker.desc,[]
871645,R8 Revolver | Blaze (Minimal Wear),4,8,Default,Time cost,seller.asc,[]
921423,R8 Revolver | Banana Cannon (Minimal Wear),0,0,Float Range,All,,[]
921423,R8 Revolver | Banana Cannon (Minimal Wear),0,1,Float Range,0.07-0.08,0.07-0.08,[]
921423,R8 Revolver | Banana Cannon (Minimal Wear),0,2,Float Range,0.08-0.09,0.08-0.09,[]
921423,R8 Revolver | Banana Cannon (Minimal Wear),0,3,Float Range,0.09-0.10,0.09-0.10,[]
921423,R8 Revolver | Banana Cannon (Minimal Wear),0,4,Float Range,0.10-0.11,0.10-0.11,[]
921423,R8 Revolver | Banana Cannon (Minimal Wear),0,5,Float Range,0.11-0.15,0.11-0.15,[]
921423,R8 Revolver | Banana Cannon (Minimal Wear),0,6,Float Range,Customize,,[]
921423,R8 Revolver | Banana Cannon (Minimal Wear),2,0,Name Tag,All,,[]
921423,R8 Revolver | Banana Cannon (Minimal Wear),2,1,Name Tag,Renamed,1,[]
921423,R8 Revolver | Banana Cannon (Minimal Wear),2,2,Name Tag,None,0,[]
921423,R8 Revolver | Banana Cannon (Minimal Wear),3,0,Stickers,All,,[]
921423,R8 Revolver | Banana Cannon (Minimal Wear),3,1,Stickers,With stickers,non_empty,[]
921423,R8 Revolver | Banana Cannon (Minimal Wear),3,2,Stickers,With stickers (100%),non_empty_wearless,[]
921423,R8 Revolver | Banana Cannon (Minimal Wear),3,3,Stickers,No stickers,empty,[]
921423,R8 Revolver | Banana Cannon (Minimal Wear),3,4,Stickers,Quad Combo,squad_combos,[]
921423,R8 Revolver | Banana Cannon (Minimal Wear),3,5,Stickers,Quad Combo (100%),squad_combos_wearless,[]
921423,R8 Revolver | Banana Cannon (Minimal Wear),3,6,Stickers,Customize,custom,[]
921423,R8 Revolver | Banana Cannon (Minimal Wear),4,0,Default,Default,default,[]
921423,R8 Revolver | Banana Cannon (Minimal Wear),4,1,Default,Latest,created.desc,[]
921423,R8 Revolver | Banana Cannon (Minimal Wear),4,2,Default,Hot,heat.desc,[]
921423,R8 Revolver | Banana Cannon (Minimal Wear),4,3,Default,Price,price.asc,[]
921423,R8 Revolver | Banana Cannon (Minimal Wear),4,4,Default,Price,price.desc,[]
921423,R8 Revolver | Banana Cannon (Minimal Wear),4,5,Default,Float,paintwear.asc,[]
921423,R8 Revolver | Banana Cannon (Minimal Wear),4,6,Default,Float,paintwear.desc,[]
921423,R8 Revolver | Banana Cannon (Minimal Wear),4,7,Default,Sticker,sticker.desc,[]
921423,R8 Revolver | Banana Cannon (Minimal Wear),4,8,Default,Time cost,seller.asc,[]
36327,R8 Revolver | Amber Fade (Field-Tested),0,0,Float Range,All,,[]
36327,R8 Revolver | Amber Fade (Field-Tested),0,1,Float Range,0.15-0.18,0.15-0.18,[]
36327,R8 Revolver | Amber Fade (Field-Tested),0,2,Float Range,0.18-0.21,0.18-0.21,[]
36327,R8 Revolver | Amber Fade (Field-Tested),0,3,Float Range,0.21-0.24,0.21-0.24,[]
36327,R8 Revolver | Amber Fade (Field-Tested),0,4,Float Range,0.24-0.27,0.24-0.27,[]
36327,R8 Revolver | Amber Fade (Field-Tested),0,5,Float Range,0.27-0.38,0.27-0.38,[]
36327,R8 Revolver | Amber Fade (Field-Tested),0,6,Float Range,Customize,,[]
36327,R8 Revolver | Amber Fade (Field-Tested),2,0,Name Tag,All,,[]
36327,R8 Revolver | Amber Fade (Field-Tested),2,1,Name Tag,Renamed,1,[]
36327,R8 Revolver | Amber Fade (Field-Tested),2,2,Name Tag,None,0,[]
36327,R8 Revolver | Amber Fade (Field-Tested),3,0,Stickers,All,,[]
36327,R8 Revolver | Amber Fade (Field-Tested),3,1,Stickers,With stickers,non_empty,[]
36327,R8 Revolver | Amber Fade (Field-Tested),3,2,Stickers,With stickers (100%),non_empty_wearless,[]
36327,R8 Revolver | Amber Fade (Field-Tested),3,3,Stickers,No stickers,empty,[]
36327,R8 Revolver | Amber Fade (Field-Tested),3,4,Stickers,Quad Combo,squad_combos,[]
36327,R8 Revolver | Amber Fade (Field-Tested),3,5,Stickers,Quad Combo (100%),squad_combos_wearless,[]
36327,R8 Revolver | Amber Fade (Field-Tested),3,6,Stickers,Customize,custom,[]
36327,R8 Revolver | Amber Fade (Field-Tested),4,0,Default,Default,default,[]
36327,R8 Revolver | Amber Fade (Field-Tested),4,1,Default,Latest,created.desc,[]
36327,R8 Revolver | Amber Fade (Field-Tested),4,2,Default,Hot,heat.desc,[]
36327,R8 Revolver | Amber Fade (Field-Tested),4,3,Default,Price,price.asc,[]
36327,R8 Revolver | Amber Fade (Field-Tested),4,4,Default,Price,price.desc,[]
36327,R8 Revolver | Amber Fade (Field-Tested),4,5,Default,Float,paintwear.asc,[]
36327,R8 Revolver | Amber Fade (Field-Tested),4,6,Default,Float,paintwear.desc,[]
36327,R8 Revolver | Amber Fade (Field-Tested),4,7,Default,Sticker,sticker.desc,[]
36327,R8 Revolver | Amber Fade (Field-Tested),4,8,Default,Time cost,seller.asc,[]
36319,PP-Bizon | Water Sigil (Well-Worn),0,0,Float Range,All,,[]
36319,PP-Bizon | Water Sigil (Well-Worn),0,1,Float Range,0.38-0.39,0.38-0.39,[]
36319,PP-Bizon | Water Sigil (Well-Worn),0,2,Float Range,0.39-0.40,0.39-0.40,[]
36319,PP-Bizon | Water Sigil (Well-Worn),0,3,Float Range,0.40-0.41,0.40-0.41,[]
36319,PP-Bizon | Water Sigil (Well-Worn),0,4,Float Range,0.41-0.42,0.41-0.42,[]
36319,PP-Bizon | Water Sigil (Well-Worn),0,5,Float Range,0.42-0.45,0.42-0.45,[]
36319,PP-Bizon | Water Sigil (Well-Worn),0,6,Float Range,Customize,,[]
36319,PP-Bizon | Water Sigil (Well-Worn),2,0,Name Tag,All,,[]
36319,PP-Bizon | Water Sigil (Well-Worn),2,1,Name Tag,Renamed,1,[]
36319,PP-Bizon | Water Sigil (Well-Worn),2,2,Name Tag,None,0,[]
36319,PP-Bizon | Water Sigil (Well-Worn),3,0,Stickers,All,,[]
36319,PP-Bizon | Water Sigil (Well-Worn),3,1,Stickers,With stickers,non_empty,[]
36319,PP-Bizon | Water Sigil (Well-Worn),3,2,Stickers,With stickers (100%),non_empty_wearless,[]
36319,PP-Bizon | Water Sigil (Well-Worn),3,3,Stickers,No stickers,empty,[]
36319,PP-Bizon | Water Sigil (Well-Worn),3,4,Stickers,Quad Combo,squad_combos,[]
36319,PP-Bizon | Water Sigil (Well-Worn),3,5,Stickers,Quad Combo (100%),squad_combos_wearless,[]
36319,PP-Bizon | Water Sigil (Well-Worn),3,6,Stickers,Customize,custom,[]
36319,PP-Bizon | Water Sigil (Well-Worn),4,0,Default,Default,default,[]
36319,PP-Bizon | Water Sigil (Well-Worn),4,1,Default,Latest,created.desc,[]
36319,PP-Bizon | Water Sigil (Well-Worn),4,2,Default,Hot,heat.desc,[]
36319,PP-Bizon | Water Sigil (Well-Worn),4,3,Default,Price,price.asc,[]
36319,PP-Bizon | Water Sigil (Well-Worn),4,4,Default,Price,price.desc,[]
36319,PP-Bizon | Water Sigil (Well-Worn),4,5,Default,Float,paintwear.asc,[]
36319,PP-Bizon | Water Sigil (Well-Worn),4,6,Default,Float,paintwear.desc,[]
36319,PP-Bizon | Water Sigil (Well-Worn),4,7,Default,Sticker,sticker.desc,[]
36319,PP-Bizon | Water Sigil (Well-Worn),4,8,Default,Time cost,seller.asc,[]
775512,R8 Revolver | Canal Spray (Well-Worn),0,0,Float Range,All,,[]
775512,R8 Revolver | Canal Spray (Well-Worn),0,1,Float Range,0.38-0.39,0.38-0.39,[]
775512,R8 Revolver | Canal Spray (Well-Worn),0,2,Float Range,0.39-0.40,0.39-0.40,[]
775512,R8 Revolver | Canal Spray (Well-Worn),0,3,Float Range,0.40-0.41,0.40-0.41,[]
775512,R8 Revolver | Canal Spray (Well-Worn),0,4,Float Range,0.41-0.42,0.41-0.42,[]
775512,R8 Revolver | Canal Spray (Well-Worn),0,5,Float Range,0.42-0.45,0.42-0.45,[]
